CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG;STAT
CAT048;20;129;21:35:17:500;41,23304741;2,05926466;640,082810518332;2100,00928806096;4,507812;205,526733;1425;21;4C01E3;ASL18J;1017;N/A;N/A;N/A;N/A;N/A;-177,539062;203;0,32;2048;2272;394;220,22;181,3019;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:19:766;41,47094407;2,36914759;1478,21296031214;4849,78020871049;15,824219;49,669189;1000;48,5;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;64,335938;218;0,36;-640;-576;2215;233,64;65,1874;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:19:969;41,37538315;2,34708783;1104,8214895986;3624,74253593468;11,960938;67,901001;6341;36,25;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-114,785156;169;0,272;-960;-960;3721;193,38;245,5554;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:20:000;41,33101335;2,21690977;502,902380042709;1649,94224453932;5,507812;70,669556;6314;16,5;345359;VLG8BT;1017;0;-114,434;168;0,125;168;-112,5;160;0,248;-800;-832;1543;167,86;245,7202;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:21:422;41,29019771;2,09742312;9,89455729722977E-05;0,000324624593630433;0,664062;198,407593;5107;-1,5;344409;VLG1579;1017;-0,176;-114,434;134;1,125;130;-115,664062;127;0,192;-736;-160;3066;133,98;245,7312;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:21:484;41,22895247;2,05914728;693,423472130671;2275,01146430519;4,734375;204,301758;1425;22,75;4C01E3;ASL18J;1017;N/A;N/A;N/A;N/A;N/A;-177,363281;205;0,324;2432;2528;394;224,18;181,2744;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:23:766;41,47277252;2,37425129;1462,96979826782;4799,76983294899;16,070312;49,899902;1000;48;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;64,863281;217;0,356;-544;-544;2215;231,66;65,7587;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:23:969;41,37389044;2,3427676;1081,96420195978;3549,75143235773;11,746094;67,950439;6341;35,5;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-114,785156;168;0,272;-960;-960;3721;192,06;245,7037;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:24:000;41,3297345;2,21311256;487,663506557234;1599,94593885323;5,320312;70,839844;6314;16;345359;VLG8BT;1017;N/A;N/A;N/A;N/A;N/A;-112,675781;159;0,248;-928;-864;1543;166,98;245,5829;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:25:469;41,22481562;2,05903325;739,144181570038;2425,01379666224;4,964844;203,175659;1425;24,25;4C01E3;ASL18J;1017;N/A;N/A;N/A;N/A;N/A;-177,1875;208;0,328;2560;2688;394;226,16;181,2634;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:25:508;41,2891704;2,0944064;7,30622559785843E-05;0,000239705571904778;0,773438;206,586914;5107;-1,5;344409;VLG1579;1017;N/A;N/A;N/A;N/A;N/A;-115,839844;118;0,176;192;-96;3066;126,28;245,6653;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:27:766;41,47447132;2,37959677;1455,34632800613;4774,75844677562;16,320312;50,169067;1000;47,75;3C64AD;DLH67E;1017;0,527;66,094;230;0,062;238;65,039062;216;0,356;-448;-544;2215;230,78;66,2091;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:27:969;41,37244331;2,33851132;1066,72683164757;3499,76005834261;11,535156;67,994385;6341;35;346690;VLG7NB;1017;0,176;-114,258;190;0;180;-114,785156;167;0,268;-992;-960;3721;190,74;245,8521;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:28:000;41,32846291;2,2094024;472,424570067786;1549,94942646119;5,136719;71,032104;6314;15,5;345359;VLG8BT;1017;N/A;N/A;N/A;N/A;N/A;-113,203125;160;0,248;-672;-736;1543;166,1;245,4401;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:29:453;41,22058813;2,05889665;800,104946174659;2625,01631160767;5,203125;202,137451;1425;26,25;4C01E3;ASL18J;1017;0,527;-178,594;228;0;224;-177,1875;210;0,332;2784;2944;394;228,36;181,5051;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:29:563;41,28832702;2,09181365;3,10176983475685E-05;0,000101764105446637;0,875;211,981201;5107;-1,25;344409;VLG1579;1017;N/A;N/A;N/A;N/A;N/A;-115,664062;104;0,156;96;-32;3066;111,98;245,7202;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:31:766;41,47615726;2,38472723;1440,10295049474;4724,74736410115;16,5625;50,410767;1000;47,25;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;65,214844;215;0,352;-512;-512;2215;228,58;66,2366;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:31:961;41,37097804;2,33417629;1043,86946380511;3424,76869163035;11,320312;68,03833;6341;34,25;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-114,960938;166;0,268;-1056;-992;3721;189,86;245,7257;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:31:992;41,32721623;2,205771;457,185576790012;1499,95272775574;4,957031;71,235352;6314;15;345359;VLG8BT;1017;N/A;N/A;N/A;N/A;N/A;-113,203125;158;0,248;-672;-832;1543;163,9;245,4675;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:33:438;41,21639314;2,05874632;861,065745141357;2825,01893928957;5,441406;201,203613;1425;28,25;4C01E3;ASL18J;1017;N/A;N/A;N/A;N/A;N/A;-177,1875;212;0,336;3040;3200;394;229,24;181,4996;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:35:758;41,47781071;2,38999029;1432,47938382067;4699,7356616142;16,808594;50,663452;1000;47;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;67,148438;214;0,352;-544;-544;2215;227,26;66,9287;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:35:953;41,36954055;2,32991474;1028,63200493157;3374,77702705969;11,109375;68,082275;6341;33,75;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-114,785156;166;0,268;-1024;-992;3721;188,98;245,6049;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:35:992;41,3259675;2,20213903;441,946549849585;1449,95591860851;4,777344;71,455078;6314;14,5;345359;VLG8BT;1017;0;-114,434;162;-0,188;164;-113,203125;157;0,244;-928;-832;1543;161,7;245,495;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:37:422;41,21215414;2,05859026;922,026594547555;3025,0217324554;5,683594;200,341187;1425;30,25;4C01E3;ASL18J;1017;N/A;N/A;N/A;N/A;N/A;-177,363281;211;0,336;3232;3328;394;230,34;181,7413;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:39:758;41,47924586;2,39514394;1424,85574487597;4674,72372201887;17,042969;50,932617;1000;46,75;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;73,125;213;0,352;-608;-672;2215;226,6;70,9222;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:39:945;41,36815742;2,32581565;1005,77440521587;3299,78489960842;10,90625;68,126221;6341;33;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-114,785156;165;0,264;-1056;-992;3721;187,66;245,7532;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:39:984;41,32474653;2,19858432;426,707469645888;1399,95893471301;4,601562;71,685791;6314;14;345359;VLG8BT;1017;N/A;N/A;N/A;N/A;N/A;-113,554688;157;0,244;-544;-640;1543;160,38;245,6708;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:41:406;41,20787882;2,05841463;990,607492337935;3250,02468516199;5,929688;199,550171;1425;32,5;4C01E3;ASL18J;1017;N/A;N/A;N/A;N/A;N/A;-177,714844;213;0,34;3328;3456;394;230,34;182,2357;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:43:758;41,48035754;2,40030801;1401,99189096037;4599,71107553843;17,265625;51,245728;1000;46;3C64AD;DLH67E;1017;23,203;77,344;226;1,75;236;80,332031;214;0,352;-896;-1024;2215;226,6;77,4976;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:43:945;41,36673895;2,32164198;982,916803372093;3224,7927651753;10,699219;68,175659;6341;32,25;346690;VLG7NB;1017;0;-114,258;186;0;178;-114,785156;165;0,264;-992;-960;3721;186,78;245,6268;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:43:984;41,32354845;2,19502244;403,848360270262;1324,96185430909;4,425781;71,916504;6314;13,25;345359;VLG8BT;1017;N/A;N/A;N/A;N/A;N/A;-113,90625;154;0,24;-1088;-672;1543;158,4;245,3741;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:45:391;41,20363501;2,05819047;1059,18842038605;3475,02773713938;6,175781;198,847046;1425;34,75;4C01E3;ASL18J;1017;-4,922;-177,891;230;-0,438;230;-178,417969;213;0,344;3584;3648;394;230,34;182,2357;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:47:758;41,48082776;2,40579711;1379,12741490453;4524,69638791539;17,476562;51,679688;1000;45,25;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;88,242188;214;0,352;-1024;-1152;2215;227,04;84,9408;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:47:938;41,36525379;2,31740528;967,679185271263;3174,80057820537;10,488281;68,241577;6341;31,75;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-115,136719;164;0,26;-992;-992;3721;185,9;245,5005;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:47:977;41,32229326;2,19138777;388,609233854339;1274,96471879867;4,246094;72,196655;6314;12,75;345359;VLG8BT;1017;N/A;N/A;N/A;N/A;N/A;-113,90625;157;0,244;-864;-832;1543;159,5;245,5225;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:49:375;41,1993963;2,05803657;1135,38939888962;3725,03095545301;6,421875;198,171387;1425;37,25;4C01E3;ASL18J;1017;N/A;N/A;N/A;N/A;N/A;176,484375;212;0,34;3584;3552;394;229,24;180;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:51:750;41,48040073;2,41151568;1363,88227546774;4474,67952464557;17,664062;52,261963;1000;44,75;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;96,328125;214;0,352;-992;-1120;2215;226,6;93,2904;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:51:930;41,36384034;2,31332175;944,821440591477;3099,80797515014;10,285156;68,302002;6341;31;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-115,3125;163;0,26;-1056;-992;3721;185,46;245,7861;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:51:977;41,32106722;2,18783353;365,750055561773;1199,96741228929;4,070312;72,493286;6314;12;345359;VLG8BT;1017;1,055;-114,434;162;0,156;164;-113,378906;157;0,244;-1056;-1024;1543;161,7;245,495;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:53:359;41,19515651;2,05879442;1203,97053380776;3950,03468613786;6,65625;197,20459;1425;39,5;4C01E3;ASL18J;1017;N/A;N/A;N/A;N/A;N/A;168,222656;210;0,34;3296;3264;394;229,02;172,7161;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:55:758;41,47942689;2,41697639;1341,01704477612;4399,66236118328;17,824219;52,893677;1000;44;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;104,589844;213;0,348;-1120;-1056;2215;226,16;102,0026;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:55:930;41,36240816;2,30914992;929,583702529781;3049,81539460781;10,078125;68,362427;6341;30,5;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-115,3125;163;0,26;-1024;-960;3721;184,58;245,6543;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:55:977;41,3198566;2,18426592;350,510848824866;1149,97001325857;3,894531;72,800903;6314;11,5;345359;VLG8BT;1017;N/A;N/A;N/A;N/A;N/A;-113,730469;154;0,24;-928;-928;1543;160,38;245,6708;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:57:344;41,19120572;2,05958763;1264,9316391265;4150,03831891179;6,875;196,331177;1425;41,5;4C01E3;ASL18J;1017;N/A;N/A;N/A;N/A;N/A;160,839844;210;0,34;3136;3104;394;228,58;164,4983;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:59:758;41,47823715;2,42205084;1318,15199190378;4324,6457811176;17,964844;53,514404;1000;43,25;3C64AD;DLH67E;1017;24,785;110,566;226;1,969;232;112,851562;213;0,348;-1056;-1024;2215;225,5;110,5225;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:59:922;41,36102228;2,30505161;906,725884349085;2974,82255040785;9,875;68,417358;6341;29,75;346690;VLG7NB;1017;-0,176;-114,258;184;-0,125;174;-115,3125;162;0,26;-992;-992;3721;183,26;245,8136;No alert, no SPI, aircraft airbone
CAT048;20;129;21:35:59:977;41,31866098;2,18078413;327,651590954512;1074,9724456672;3,722656;73,141479;6314;10,75;345359;VLG8BT;1017;N/A;N/A;N/A;N/A;N/A;-114,257812;150;0,232;-832;-928;1543;157,08;245,5554;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:01:328;41,18717154;2,06157006;1325,8929413408;4350,04259766856;7,085938;195,078735;1425;43,5;4C01E3;ASL18J;1017;-8,613;158,73;228;-0,75;228;156,972656;209;0,34;3104;3072;394;228,58;159,4995;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:03:758;41,47600932;2,42709637;1295,28646870423;4249,62765798359;18,070312;54,283447;1000;42,5;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;121,113281;212;0,344;-992;-992;2215;225,72;119,1742;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:03:914;41,3596804;2,30102321;883,867989862338;2899,82945585995;9,675781;68,466797;6341;29;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-115,488281;162;0,256;-1024;-960;3721;183,26;245,8136;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:03:977;41,31746366;2,17729551;312,412303486839;1024,97478177176;3,550781;73,515015;6314;10,25;345359;VLG8BT;1017;N/A;N/A;N/A;N/A;N/A;-114,257812;147;0,228;-928;-928;1543;154;245,4291;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:05:305;41,18329473;2,06376497;1394,4742506491;4575,0469004996;7,289062;193,842773;1425;45,75;4C01E3;ASL18J;1017;N/A;N/A;N/A;N/A;N/A;155,390625;208;0,34;3104;3008;394;228,36;157,0276;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:07:766;41,47317409;2,43176587;1280,04098980781;4199,60968100104;18,144531;55,107422;1000;42;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;129,375;211;0,344;-1024;-960;2215;226,82;127,8259;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:07:914;41,35830459;2,29691457;868,630093397573;2849,83635562249;9,472656;68,521729;6341;28,5;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-115,488281;161;0,256;-960;-928;3721;182,38;245,6818;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:07:969;41,3163166;2,17396392;297,172954762354;974,976916902523;3,386719;73,910522;6314;9,75;345359;VLG8BT;1017;0;-114,434;150;0,281;150;-114,433594;145;0,224;-864;-832;1543;150,48;245,6488;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:09:289;41,17944729;2,06606847;1455,43558496423;4775,05128457405;7,492188;192,639771;1425;47,75;4C01E3;ASL18J;1017;N/A;N/A;N/A;N/A;N/A;154,863281;209;0,344;3008;2976;394;229,46;156,3409;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:11:766;41,47022593;2,43560547;1257,17620662134;4124,59398573156;18,1875;55,876465;1000;41,25;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;137,8125;211;0,344;-832;-928;2215;227,26;136,2469;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:11:906;41,35690827;2,29282122;845,772142618895;2774,84307638977;9,269531;68,587646;6341;27,75;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-115,488281;161;0,256;-896;-928;3721;181,28;245,5554;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:11:969;41,31518513;2,17062255;281,933580115438;924,978966985932;3,222656;74,328003;6314;9,25;345359;VLG8BT;1017;N/A;N/A;N/A;N/A;N/A;-114,433594;142;0,22;-832;-832;1543;147,4;245,5225;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:13:266;41,17552369;2,06834423;1516,3969597267;4975,05580134974;7,703125;191,502686;1425;49,75;4C01E3;ASL18J;1017;N/A;N/A;N/A;N/A;N/A;154,511719;210;0,348;3040;3040;394;229,9;156,1102;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:15:766;41,46665419;2,43886009;1241,93171632942;4074,57925220221;18,191406;56,694946;1000;40,75;3C64AD;DLH67E;1017;24,609;144,668;228;1,906;230;146,074219;211;0,344;-960;-896;2215;229,02;144,7778;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:15:898;41,35551775;2,28871985;830,534153994173;2724,84967379024;9,066406;68,653564;6341;27,25;346690;VLG7NB;1017;0,352;-114,258;180;0,125;172;-115,488281;161;0,256;-928;-896;3721;179,96;245,7092;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:15:969;41,3140828;2,1674456;266,694147304632;874,980826242928;3,066406;74,794922;6314;8,75;345359;VLG8BT;1017;N/A;N/A;N/A;N/A;N/A;-114,609375;141;0,216;-736;-800;1543;144,98;245,5554;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:17:250;41,1716448;2,07064832;1577,35834553;5175,06035434863;7,914062;190,420532;1425;51,75;4C01E3;ASL18J;1017;0,176;155,918;230;0,031;234;154,511719;211;0,348;3168;3168;394;230,34;155,885;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:19:773;41,46282929;2,44151634;1219,06770402007;3999,5660860572;18,167969;57,507935;1000;40;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;154,335938;211;0,344;-960;-896;2215;230,12;153,1;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:19:898;41,3541446;2,28470215;815,296081198379;2674,85599503889;8,867188;68,724976;6341;26,75;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-115,488281;162;0,256;-896;-832;3721;179,96;245,7092;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:19:969;41,31301896;2,16433957;251,454677342437;824,982563612162;2,914062;75,283813;6314;8,25;345359;VLG8BT;1017;N/A;N/A;N/A;N/A;N/A;-114,785156;139;0,212;-704;-736;1543;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:21:234;41,16774797;2,07298699;1645,93976091687;5400,06500520649;8,128906;189,382324;1425;54;4C01E3;ASL18J;1017;N/A;N/A;N/A;N/A;N/A;154,6875;211;0,352;3264;3264;394;229,9;156,1102;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:23:773;41,45878158;2,44344153;1203,82432942372;3949,55501294651;18,113281;58,304443;1000;39,5;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;162,421875;211;0,344;-960;-928;2215;232,32;161,4056;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:23:891;41,35280361;2,28076528;792,437930168584;2599,8620588143;8,671875;68,796387;6341;26;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-115,3125;161;0,256;-800;-800;3721;178,2;245,4456;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:23:969;41,31193304;2,16114643;236,215196725912;774,984266026242;2,757812;75,83313;6314;7,75;345359;VLG8BT;1017;-0,176;-114,258;140;-0,188;142;-114,960938;138;0,212;-736;-704;1543;140,58;245,6213;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:25:219;41,16382706;2,0752625;1706,90120028611;5600,06973394669;8,347656;188,415527;1425;56;4C01E3;ASL18J;1017;N/A;N/A;N/A;N/A;N/A;154,863281;210;0,352;3264;3232;394;229,9;156,1102;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:27:773;41,45456701;2,44440393;1180,96185563691;3874,5468944478;18,019531;59,0625;1000;38,75;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;170,683594;212;0,344;-1056;-960;2215;235,18;169,4531;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:27:883;41,35140747;2,27675877;777,199767385609;2549,8680848294;8,472656;68,884277;6341;25,5;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-115,136719;162;0,256;-768;-768;3721;176,88;245,6049;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:27:969;41,31088136;2,15802487;220,975679450668;724,985848168931;2,605469;76,420898;6314;7,25;345359;VLG8BT;1017;N/A;N/A;N/A;N/A;N/A;-115,136719;136;0,208;-672;-672;1543;139,26;245,8246;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:29:195;41,15994922;2,07756326;1775,48264922295;5825,07449487662;8,566406;187,492676;1425;58,25;4C01E3;ASL18J;1017;N/A;N/A;N/A;N/A;N/A;154,6875;209;0,352;3200;3168;394;229,9;156,1102;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:31:773;41,45023227;2,44467681;1158,10004710872;3799,54095855616;17,898438;59,798584;1000;38;3C64AD;DLH67E;1017;24,785;177,715;238;2;230;178,769531;212;0,344;-960;-960;2215;237,38;177,583;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:31:875;41,35005621;2,27282174;761,96153535042;2499,87388363907;8,277344;68,966675;6341;25;346690;VLG7NB;1017;0;-114,609;176;0;172;-115,3125;161;0,256;-832;-768;3721;176;245,473;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:31:969;41,30982256;2,15480982;205,736151000485;674,987393648431;2,449219;77,069092;6314;6,75;345359;VLG8BT;1017;N/A;N/A;N/A;N/A;N/A;-115,136719;136;0,208;-672;-640;1543;138,38;245,6543;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:35:773;41,44579595;2,44395261;1142,85921328515;3749,53822131445;17,738281;60,490723;1000;37,5;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;-172,96875;213;0,344;-1024;-960;2215;239,36;185,7568;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:35:875;41,34872551;2,26887398;746,723271139897;2449,87957688662;8,082031;69,043579;6341;24,5;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-115,3125;161;0,256;-800;-768;3721;175,12;245,3357;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:35:969;41,30878939;2,15184474;190,496561171487;624,988737753861;2,304688;77,827148;6314;6,25;345359;VLG8BT;1017;N/A;N/A;N/A;N/A;N/A;-115,3125;135;0,208;-640;-640;1543;137,06;245,863;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:37:367;41,28953595;2,09561264;8,73999670147896E-05;0,000286745307780802;0,730469;203,527222;1000;-1;48520B;TRA36B;1017,2;N/A;N/A;N/A;N/A;N/A;-115,839844;106;0,16;256;32;75;97,24;246,3354;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:39:781;41,44133848;2,4426879;1119,99893806223;3674,53731595208;17,558594;61,160889;1000;36,75;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;-164,882812;213;0,344;-896;-960;2215;241,12;193,689;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:39:875;41,34739052;2,26502063;731,484922898933;2399,88499444374;7,890625;69,136963;6341;24;346690;VLG7NB;1017;N/A;N/A;N/A;N/A;N/A;-114,960938;160;0,252;-832;-800;3721;173,8;245,5005;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:39:977;41,30775969;2,1487767;182,876962643117;599,990054118043;2,15625;78,656616;6314;6;345359;VLG8BT;1017;-0,879;-114,082;136;0,25;138;-116,015625;135;0,204;-640;-640;1543;137,06;245,863;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:41:430;41,28865204;2,09294509;5,27258962392807E-05;0,000172985229417682;0,832031;209,701538;1000;-1;48520B;TRA36B;1017,2;0;-113,906;118;-0,031;124;-114,785156;122;0,184;288;32;75;114,18;245,6763;No alert, no SPI, aircraft airbone
CAT048;20;129;21:36:43:781;41,43697758;2,44060359;1104,75952171441;3624,53922922151;17,351562;61,77063;1000;36,25;3C64AD;DLH67E;1017;N/A;N/A;N/A;N/A;N/A;-156,796875;214;0,344;-960;-928;2215;243,1;201,4948;No alert, no SPI, aircraft airbone
